,SourceID,RA,Dec,int_prediction,references,status
119,4000706652466,191.0038592,-34.17890560000001,0.9920632243156432,No_entry,Unreferenced
120,4000706770401,204.3172883,-29.7475464,0.9564770460128784,No_entry,Unreferenced
121,4000706960972,189.3054012,62.2323711,0.9654704928398132,"['2004ApJ...600L..93G', '2011PASJ...63S.379K', '2004ApJ...600L..93G', '2004ApJ...600L..93G']",Referenced
122,4000706967197,21.160932,3.8003584,0.9618723392486572,No_entry,Unreferenced
123,4000706967932,21.1218809,3.7668928,0.9591941833496094,No_entry,Unreferenced
124,4000707027789,184.6380271,37.9938623,0.9925501346588136,No_entry,Unreferenced
125,4000707028527,184.6398174,37.99246779999999,0.9630668759346008,No_entry,Unreferenced
126,4000707028616,184.5906333,37.9864993,0.9676864743232728,No_entry,Unreferenced
127,4000707044781,189.2093405,62.210998,0.9842974543571472,"['2016ApJS..224...15X', '2005MNRAS.356..568N', '1996AJ....112.1335W', '2015ApJ...803...34B', '1999ApJ...513...34F', '1996AJ....112.1335W', '2003ApJ...596..748T', '1996AJ....112.1335W', '2014ApJS..214...24S', '1996AJ....112.1335W', '1996AJ....112.1335W', '1996AJ....112.1335W', '2000ApJ...538...29C', '2014ApJ...782...78D', '2003ApJ...596..748T', '1996AJ....112.1335W', '1996AJ....112.1335W', '2011PASJ...63S.379K', '1996AJ....112.1335W']",Referenced
128,4000707045178,150.21968769999995,1.6685259,0.9772983193397522,"['2007ApJS..172...99C', '2013A&A...556A..55I', '2007ApJS..172...99C', '2009ApJS..184..218L']",Referenced
129,4000707045688,150.2112865,1.6802951000000002,0.9571391940116882,"['2007ApJS..172...99C', '2007ApJS..172...99C', '2007ApJS..172...99C']",Referenced
130,4000707045792,150.2187753,1.6823293999999998,0.9571558833122252,['2007ApJS..172...99C'],Referenced
131,4000707046151,150.2154644,1.6788845,0.9630140066146852,['2007ApJS..172...99C'],Referenced
132,4000707046655,150.2250439,1.6187669,0.9840488433837892,['2009ApJS..184..218L'],Referenced
133,4000707047113,150.231987,1.6279281,0.9881219863891602,['2007ApJS..172...99C'],Referenced
134,4000707047768,150.1973361,1.6317701999999998,0.9956588745117188,"['2012ApJ...753..121K', '2013A&A...556A..55I']",Referenced
135,4000707048117,150.22037580000003,1.6362457,0.9975563287734984,['2007ApJS..172...99C'],Referenced
136,4000707049110,150.2269861,1.6481581000000003,0.9859885573387146,"['2007ApJS..172...99C', '2007ApJS..172...99C', '2007ApJS..172...99C', '2007ApJS..172...99C']",Referenced
137,4000707049261,150.2360164,1.6511707999999998,0.9686647653579712,"['2007ApJS..172...99C', '2007ApJS..172...99C', '2007ApJS..172...99C', '2012ApJ...753..121K', '2013A&A...556A..55I']",Referenced
138,4000707049267,150.233506,1.6518248,0.975714385509491,['2009ApJS..184..218L'],Referenced
139,4000707050156,150.2422785,1.6650849,0.9895243048667908,"['2007ApJS..172...99C', '2007ApJS..172...99C', '2013A&A...556A..55I']",Referenced
140,4000707067201,213.9909128,11.4771781,0.9627407789230348,No_entry,Unreferenced
141,4000707067301,214.0298911,11.486088,0.9753293991088868,No_entry,Unreferenced
142,4000707067434,214.0052685,11.495062400000002,0.9841235280036926,No_entry,Unreferenced
143,4000707067520,213.9902286,11.5023352,0.9904828071594238,No_entry,Unreferenced
144,4000707067560,214.0265054,11.5045638,0.9755544066429138,No_entry,Unreferenced
145,4000707067915,322.7645837,-40.3408914,0.9842169284820556,No_entry,Unreferenced
146,4000707068454,322.7694578,-40.3164009,0.9990434050559998,No_entry,Unreferenced
147,4000707068614,322.7749406000001,-40.3108935,0.9812877774238586,No_entry,Unreferenced
148,4000707071224,188.5177942,7.7396202,0.999610722064972,No_entry,Unreferenced
149,4000707071709,188.4945762,7.746263000000001,0.9999116659164428,No_entry,Unreferenced
150,4000707072546,188.5222152,7.750741199999997,0.9810991883277892,No_entry,Unreferenced
151,4000707072556,188.49696530000003,7.7503172,0.9998925924301147,No_entry,Unreferenced
